Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BMW M4 Competition M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,22,18,4,No,477
BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,18,4,No,484
BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,18,4,No,484
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0SM3,small car,5,16,23,19,4,No,472
BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,24,32,27,5,No,329
BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,30,25,5,No,351
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small car,5,22,31,25,5,No,347
BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small car,5,22,31,25,5,No,347
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RBMXT03.0S58,small SUV,3,15,20,17,3,No,519
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,23,27,25,5,No,352
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,23,27,25,5,No,352
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,23,26,24,5,No,359
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,23,26,24,5,No,359
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RBMXV03.0B5X,small car,5,23,31,26,5,No,338
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RBMXV03.0B5X,small car,5,23,31,26,5,No,338
BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,standard SUV,6,18,26,21,4,No,433
BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,standard SUV,6,18,26,21,4,No,433
BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,standard SUV,6,17,25,20,4,No,450
BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,standard SUV,6,17,25,20,4,No,450
CADILLAC CT4 V,3.6,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,small car,5,15,23,18,4,No,488
CADILLAC CT4 V,3.6,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,small car,5,15,23,18,4,No,488
CADILLAC CT4 V,3.6,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,small car,5,16,24,19,4,No,478
CADILLAC CT4 V,3.6,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,small car,5,16,24,19,4,No,478
CADILLAC CT5,3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,midsize car,5,19,27,22,5,No,406
CADILLAC CT5,3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,midsize car,5,19,27,22,5,No,406
CADILLAC CT5,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,midsize car,5,18,26,21,4,No,419
CADILLAC CT5,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,midsize car,5,18,26,21,4,No,419
CADILLAC CT5 V,3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,midsize car,5,18,27,21,4,No,423
CADILLAC CT5 V,3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,midsize car,5,18,27,21,4,No,423
CADILLAC CT5 V,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RGMXV03.6043,midsize car,5,18,26,21,4,No,419
CADILLAC CT5 V,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RGMXV03.6043,midsize car,5,18,26,21,4,No,419
CADILLAC XT5,3.6,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,19,26,21,4,No,418
CADILLAC XT5,3.6,6,SemiAuto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,19,26,21,4,No,418
CADILLAC XT5,3.6,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,18,26,21,4,No,424
CADILLAC XT5,3.6,6,SemiAuto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,18,26,21,4,No,424
CADILLAC XT6,3.6,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,19,26,21,4,No,418
CADILLAC XT6,3.6,6,SemiAuto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,19,26,21,4,No,418
CADILLAC XT6,3.6,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,18,25,21,4,No,433
CADILLAC XT6,3.6,6,SemiAuto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,18,25,21,4,No,433
CHEVROLET Blazer,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,19,26,22,5,No,411
CHEVROLET Blazer,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,19,26,22,5,No,411
CHEVROLET Blazer,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT03.6151,small SUV,6,18,26,21,4,No,422
CHEVROLET Blazer,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT03.6151,small SUV,6,18,26,21,4,No,422
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXV03.6165,small car,6,16,26,20,4,No,451
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXV03.6165,small car,6,16,26,20,4,No,451
CHEVROLET Camaro,3.6,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXV03.6165,small car,6,18,29,22,5,No,407
CHEVROLET Camaro,3.6,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXV03.6165,small car,6,18,29,22,5,No,407
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,minivan,7,17,25,20,4,No,450
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,minivan,7,17,25,20,4,No,450
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,minivan,7,19,28,22,5,No,401
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RFMXT02.72JQ,small SUV,5,19,25,21,4,No,418
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RFMXT02.72JQ,small SUV,5,19,25,21,4,No,418
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RFMXT03.54HF,standard SUV,6,17,23,19,4,No,462
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RFMXT03.54HF,standard SUV,6,17,23,19,4,No,462
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RFMXT03.54HF,standard SUV,6,16,22,18,4,No,485
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RFMXT03.54HF,standard SUV,6,16,22,18,4,No,485
FORD Expedition Timberline,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RFMXT03.54HF,standard SUV,6,16,19,17,3,No,523
FORD Expedition Timberline,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RFMXT03.54HF,standard SUV,6,16,19,17,3,No,523
GENESIS G80,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5HT5,large car,5,17,25,19,4,No,460
GENESIS G80,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5HT5,large car,5,17,25,19,4,No,460
GENESIS G90,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5JT5,large car,5,18,26,21,4,No,426
GENESIS G90,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5JT5,large car,5,18,26,21,4,No,426
GENESIS G90 MHEV,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5J65,large car,5,17,24,20,4,No,441
GENESIS G90 MHEV,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5J65,large car,5,17,24,20,4,No,441
GENESIS GV70,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5UT5,small SUV,5,18,24,20,4,No,441
GENESIS GV70,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5UT5,small SUV,5,18,24,20,4,No,441
GENESIS GV80,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXT03.5TT5,standard SUV,5,18,23,20,4,No,448
GENESIS GV80,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXT03.5TT5,standard SUV,5,18,23,20,4,No,448
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHNXT03.5J4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHNXT03.5J4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHNXT03.5K4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHNXT03.5K4C,minivan,5,19,28,22,5,No,394
HONDA Pilot,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,small SUV,7,19,27,22,5,No,402
HONDA Pilot,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,small SUV,7,19,27,22,5,No,402
HONDA Pilot,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,415
HONDA Pilot,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,415
HONDA Pilot AWD Touring/Elite/Black,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,422
HONDA Pilot AWD Touring/Elite/Black,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,422
HONDA Pilot AWD TrailSport,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,18,23,20,4,No,442
HONDA Pilot AWD TrailSport,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,18,23,20,4,No,442
HYUNDAI Palisade,3.8,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHYXT03.8NL4,small SUV,6,19,26,22,5,No,404
HYUNDAI Palisade,3.8,6,SemiAuto-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHYXT03.8NL4,small SUV,6,19,26,22,5,No,404
HYUNDAI Palisade,3.8,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHYXT03.8NL4,small SUV,6,19,24,21,4,No,420
HYUNDAI Palisade,3.8,6,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHYXT03.8NL4,small SUV,6,19,24,21,4,No,420
INFINITI QX60,3.5,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RNSXT03.5PTD,standard SUV,5,21,26,23,5,No,387
INFINITI QX60,3.5,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RNSXT03.5PTD,standard SUV,5,21,26,23,5,No,387
INFINITI QX60,3.5,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RNSXT03.5PTD,standard SUV,5,20,25,22,5,No,405
INFINITI QX60,3.5,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RNSXT03.5PTD,standard SUV,5,20,25,22,5,No,405
JAGUAR F-Pace P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXJ03.0FSC,small SUV,7,19,25,21,4,No,420
JAGUAR F-Pace P400 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXJ03.0FSC,small SUV,7,19,25,21,4,No,420
JEEP Grand Cherokee,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,standard SUV,7,19,26,22,5,No,407
JEEP Grand Cherokee,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,standard SUV,7,19,26,22,5,No,407
JEEP Grand Cherokee,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,standard SUV,7,19,26,22,5,No,413
JEEP Grand Cherokee,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,standard SUV,7,19,26,22,5,No,413
JEEP Grand Cherokee L,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,standard SUV,7,19,26,21,4,No,416
JEEP Grand Cherokee L,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,standard SUV,7,19,26,21,4,No,416
JEEP Grand Cherokee L,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,standard SUV,7,18,25,21,4,No,430
JEEP Grand Cherokee L,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,standard SUV,7,18,25,21,4,No,430
JEEP Grand Wagoneer,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RCRXT03.05P6,standard SUV,5,14,20,17,3,No,537
JEEP Grand Wagoneer,3,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RCRXT03.05P6,standard SUV,5,14,20,17,3,No,537
JEEP Grand Wagoneer L,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RCRXT03.05P2,standard SUV,5,14,20,17,3,No,537
JEEP Grand Wagoneer L,3,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RCRXT03.05P2,standard SUV,5,14,20,17,3,No,537
JEEP Wagoneer,3,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.05P1,standard SUV,7,17,24,20,4,No,453
JEEP Wagoneer,3,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.05P1,standard SUV,7,17,24,20,4,No,453
JEEP Wagoneer,3,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.05P1,standard SUV,7,16,23,19,4,No,472
JEEP Wagoneer,3,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.05P1,standard SUV,7,16,23,19,4,No,472
JEEP Wagoneer L,3,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.05P1,standard SUV,7,17,24,20,4,No,453
JEEP Wagoneer L,3,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.05P1,standard SUV,7,17,24,20,4,No,453
JEEP Wagoneer L,3,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.05P1,standard SUV,7,16,23,19,4,No,476
JEEP Wagoneer L,3,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.05P1,standard SUV,7,16,23,19,4,No,476
JEEP Wrangler,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,18,23,20,4,No,451
JEEP Wrangler,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,18,24,20,4,No,437
JEEP Wrangler,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,18,23,20,4,No,451
JEEP Wrangler,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,18,24,20,4,No,437
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,16,22,19,4,No,476
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,17,23,19,4,No,462
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,16,22,19,4,No,476
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,17,23,19,4,No,462
JEEP Wrangler Rubicon 2dr 4X4,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,16,20,18,4,No,501
JEEP Wrangler Rubicon 2dr 4X4,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,16,20,18,4,No,501
JEEP Wrangler Rubicon 4dr 4X4,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RCRXT03.65P5,small SUV,7,16,19,17,3,No,518
JEEP Wrangler Rubicon 4dr 4X4,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RCRXT03.65P5,small SUV,7,16,19,17,3,No,518
KIA Carnival,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RKMXT03.5KU5,minivan,5,19,26,22,5,No,408
KIA Carnival,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RKMXT03.5KU5,minivan,5,19,26,22,5,No,408
KIA Telluride,3.8,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RKMXT03.8ML4,small SUV,6,20,26,22,5,No,398
KIA Telluride,3.8,6,SemiAuto-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RKMXT03.8ML4,small SUV,6,20,26,22,5,No,398
KIA Telluride,3.8,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RKMXT03.8ML4,small SUV,6,18,24,20,4,No,442
KIA Telluride,3.8,6,SemiAuto-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RKMXT03.8ML4,small SUV,6,18,24,20,4,No,442
LAND ROVER Defender 110 MHEV,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,484
LAND ROVER Defender 110 MHEV,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTR,standard SUV,7,17,20,18,4,No,484
LAND ROVER Defender 130 Outbound,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RJLXT03.0HTS,standard SUV,7,16,18,17,3,No,529
LAND ROVER Defender 130 Outbound,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RJLXT03.0HTS,standard SUV,7,16,18,17,3,No,529
